"CTRIBUCODI","CTRIBUSIGL","CTPMERCODI","ETPMERDESC","CATIVICODI","EATIVIDESC","CTBATVVALO","CTBATVSITU"
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4523300,GRANDES ESTRUTURAS E OBRAS DE ARTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4524100,OBRAS DE URBANIZACAO E PAISAGISMO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4525001,MONTAGEM DE ESTRUTMETALICASEXCLUSIVE ANDAIMES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4525002,MONTAGENS DE ANDAIMES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4529201,OBRAS MARITIMAS E FLUVIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4529202,OBRAS DE IRRIGACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4529203,CONSTRUCAO DE REDES DE AGUA E ESGOTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4529204,CONSTRUCAO DE REDES DE TRANPORTES POR DUTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4529205,PERFURACAO E CONSTRUCAO DE POCOS DE AGUAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4529299,OUTRAS OBRAS DE ENGENHARIA CIVIL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4531400,CONSTRUCAO BARRAGENS REPRESAS P GERACAO DE ENERGIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4532401,CONSTRUCAO DE ESTACOES E REDES DIST ENERGIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4532402,MANUT DE REDES DISTRIBUICAO ENERGIA ELETRICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3320002,MANUT REPAR INSTR MEDIDA TESTE CONTROL EXC PROC IN,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3330802,MANUT INST MAQ EQUIP SIST ELETRONICOS DEDICAD AUTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3340504,SERVICOS DE LABORATORIOS OPTICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3340505,MANUT REPAR APAR INSTR OPTICO CINEMATOGRAFICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2929702,INST REPAR MANUT DE OUT MAQ E EQUIP DE USO GERAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2931902,INST REPAR MANUT MAQ EQUIP AGRICULT AVICULT PRO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2932702,REPARACAO E MANUT DE TRATORES AGRICOLAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2940802,INST CONSERTO E MANUTENCAO DE MAQUINAS FERRAMENTA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2951302,INST CONS MANUT MAQEQUIPPPROSPECCAO EXTPETROLE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2952102,INST CONS MANUT MAQEQUIPPEXTMINERIOS E INDUSTR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2953002,CONSERTO MANUT TRATORES ESTEIRA NUSO CONSTMINERAC,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2691303,EXEC TRAB EM MARMORE GRANITO ARDOSIA OUT EXC CONST,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3142902,RECONDICIONAMENTO BATERIAS ACUMULADORES PVEICULOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3221202,MANUT EQUIP TRANSM RADIO TELEV PRADIOTELEFONIA ET,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2899100,OUTROS PRODUTOS ELABORADOS DE METAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2911402,INST REPARACAO MANUT MAQ MOTRIZES NELETRICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2912202,REPARACAO E MANUT DE BOMBAS E CARNEIROS HIDRAULICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2913002,REPARACAO E MANUT DE VALVULAS INDUSTRIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1931302,SERVICOS DE CORTE E ACABAMENTO DE CALCADOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5511503,MOTEL COM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5512301,HOTEL SEM RESTAURANTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5511502,APARTHOTEL USADO COMO  HOTEL COM RESTAURANTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5512302,APARTHOTEL USADO COMO HOTEL SEM RESTAURANTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,146506,ESTABULOS POCILGAS E CANIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,161901,JARDINAGEM E SERVDE MANUTDE PARQUESJARDINS E CO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,161902,SERVICOS DE PULVERIZACAO DA LAVOURA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,161903,SERVICOS DE PODA DE ARVORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,161904,SERVICOS DE COLHEITA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,161905,SERVICOS RELACIONADOS A TRATAMENTO PROD AGRICOLAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162701,SERVICOS DE INSEMINACAO ARTIFICIAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162702,SERVICOS DE INSPECAO SANITARIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162703,SERVICOS DE TOSQUIAMENTO DE OVELHAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162704,SERVICOS DE MANEJO DE ANIMAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162799,OUTRAS ATIV SERV RELAC A PECUARIA EXC VETERINARIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,170800,CACA REPOVOAM CINEGETICO E ATIV DE SERV RELACIONAD,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1511306,MATADOURO ABATE DE RESES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1512101,MATADOURO ABATE DE AVES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1750701,ESTAMPARIA TEXTURIZ FIO TECIDO TEXTIL CONFECCAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1750702,ALVEJAMENTO TINGIMENTO TORCAO FIO TECIDO CONFECCAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1750799,SERVICOS DE ACABAMENTO EM FIOTECIDOARTTEXTEIS PTERCEI,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2221700,IMPRESSAO DE JORNAIS REVISTAS E LIVROS,,A
5,TVS,1,AUTONOMO NIVEL UNIVERSITARIO,9997017,MEDICO,511.60,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1769800,OUTROS ART TEXTEIS  EXCLUSIVE VESTUARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1811202,CONFECCAO SOB MEDIDA DE PECAS INTIMAS DO VESTUARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1812002,CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1813902,CONFECCAO SOB MEDIDA DE ROUPAS PROFISSIONAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2222501,IMPRESSAO DE MATERIAL PARA USO ESCOLAR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2222502,IMPRESSAO MATERIAL PUSO INDCOMERCE PUBLICITARIO,,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,8690903,ATIVIDADES DE ACUPUNTURA,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,4729602,COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,1091102,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,1091101,FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,4713001,LOJAS DE DEPARTAMENTOS OU MAGAZINES,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,5510802,APARTHOTEIS,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,3702900,ATIVIDADES RELACIONADAS A ESGOTO EXCETO A GESTAO DE REDES,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,4930201,TRANSPORTE RODOVIARIO DE CARGA EXCETO PROD PERIGOSOS E MUDANCAS MUNICIPAL,511.60,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9603303,SERVICOS DE SEPULTAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9603399,ATIVIDADES FUNERARIAS E SERVICOS RELACIONADOS NAO ESPECIFICADOS ANTERIORMENTE,,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,7739002,ALUGUEL DE EQUIPAMENTOS CIENTIFICOS MEDICOS E HOSPITALARES SEM OPERADOR,511.60,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3513100,COMERCIO ATACADISTA DE ENERGIA ELETRICA,,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,4930202,TRANSP RODOV DE CARGA EXC PROD PERIG E MUDAN INTERMUN INTEREST E INTERNACIONAL,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,4644301,COMERCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,7430600,ENSAIOS MAT E PROD ANALISE DE QUALIDADE,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,5145404,COM ATAC DE  PROTESE E ARTIGOS DE ORTOPEDIA,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,9262299,OUTRAS ATIV RECREATIVAS,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,6312601,ARMAZENS GERAIS EMISSAO DE WARRANTS,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,8099399,OUTRAS ATIVIDADES DE ENSINO NAO ESPEC ANTERIORMENTE,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,5145405,COM ATAC DE PRODUTOS ODONTOLOGICOS,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,2472400,FAB DE PRODUTOS DLIMPEZA E POLIMENTO,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,3391000,MANUTENCAO E REP DE APAR E UTENSILIOS PARA USOS MEDICO HOSPIT ODONT E DE LABORATORIO ,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,5269800,COMERCIO DE AGUA ATRAVES DE CARRO PIPA,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,1522900,PROCESSAMPRESERVE PRODUCAO DCONSERVAS DE LEGUME,511.60,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,1593801,FAB DE MALTE INCLUSIVE MALTE UISQUE,511.60,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2222503,IMPRESSAO DE MATERIAL DE SEGURANCA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2229201,SERVICOS DE ENCADERNACAO E PLASTIFICACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2229202,COMPOSICAO DE MATRIZES PARA IMPRESSAO GRAFICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2229299,EXECUCAO DE OUTROS SERVICOS GRAFICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2231400,REPRODUCAO DE DISCOS E FITAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2232200,REPRODUCAO DE FITAS DE VIDEOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2233000,REPRODUCAO DE FILMES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2234900,REPRODUCAO PROGRAMAS INFORMATICA EM DISQUETES FITA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515403,CLINICA CENTRO DE PSICOLOGIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515404,SERVICOS DE FISIOTERAPIA E TERAPIA OCUPACIONAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515405,SERVICOS DE FONOAUDOLOGIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515499,OUTRAS ATIV DE SERV PROFISSIONAIS AREA SAUDE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516201,ATIVIDADES DE TERAPIAS ALTERNATIVAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516202,SERVICOS DE ACUPUNTURA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516203,SERVICOS DE HIDROTERAPIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516204,SERVICOS DE BANCO DE LEITE MATERNO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516205,SERVICOS DE BANCO DE ESPERMA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516206,SERVICOS DE BANCO DE ORGAOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516207,SERVICOS DE REMOCOES DE PACIENTES E ORGAOS HUMANOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516299,OUTRAS ATIV DE ATENCAO A SAUDE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8520000,SERVICOS VETERINARIOS E OUTROS SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531601,ASILO CASA DE REPOUSO GERIATRICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531602,ORFANATOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531603,ALBERGUES ASSISTENCIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531604,CENTROS DREABILITPDEPENDQUIMICOS CALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531699,SERVICOS SOCIAIS COM ALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8532401,CRECHE BERCARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8532402,CENTRO REABILITACAO PDEPENDQUIMICOS SALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8532499,SERVICOS SOCIAIS SEM ALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9000001,LIMPEZA URBANA EXCLUSIVE GESTAO ATERROS SANITARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9000002,GESTAO DE ATERROS SANITARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9000003,GESTAO DE REDES DE ESGOTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516299,OUTRAS ATIV DE ATENCAO A SAUDE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7139003,ALUGUEL DE EQUIP CIENTIFICO MED HOSPITALARES SOPERADO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7139099,ALUGUEL DE OUT MAQ EQUIP COM IND ELET OU NAO EM OPERA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140401,ALUGUEL DE OBJ DE VEST JOIAS CALCADO E OUT ACESSOR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140402,ALUGUEL DE MOVEISUTENSILIOS APARELHOS DUSO DOMESTIC,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6220002,OUTROS SERVICOS DE TRANSPORTES AEREO NAO REGULAR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6029100,TRANSPORTE REGULAR EM BONDES OU TRENS PONTOS TURISTICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6030500,TRANSPORTE DUTOVIARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6111500,TRANSPORTE MARITIMO DE CABOTAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6112300,TRANSPORTE MARITIMO DE LONGO CURSO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6121201,TRANSPORTE NAVEGACAO INTERIOR PASSAG MUNIC NAO URBANO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6121202,TRANSPORTE NAVEG INTER PASSAG INTERMUN NURBANO INTERE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6122001,TRANSPORTE NAVEGACAO INTERIOR CARGA MUNICIPAL NAO URBA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559503,FACTORING,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559504,CAIXAS DE FINANCIAMENTO DE CORPORACOES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559505,SECURITIZACAO DE CREDITOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559506,SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559599,OUTRAS ATIVIDADES DE CONCESSAO DE CREDITO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6565656,SERVICOS HIDRAULICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6591900,FUNDOS MUTUOS DE INVESTIMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6592700,SOCIEDADES DE CAPITALIZACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599401,CLUBES DE INVESTIMENTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599402,SOCIEDADES DE INVESTIMENTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599403,SOCIEDADE DE PARTICIPACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599404,ESCRITORIOS DE REPRESENTACAO DE BANCOS ESTRANGEIRO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599405,HOLDINGS DE INSTITUICOES FINANCEIROS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599406,LICENCIAMENTOCOMPRA E VENDA LEASING AS INTANG,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599407,GESTAO FUNDOS PFINS DIVERSOSEXCLUSINVESTIMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599499,OUTRAS ATIVIDADES INTERMEDIACAO FINANCEIRA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6611700,SEGUROS DE VIDA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6612501,SEGUROS SAUDE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5271002,REPARACAO E MANUT DE APARELHOS TELEFONICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5272800,RESTAURACAO DE CALCADOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279501,CHAVEIROS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279502,REPARACAO DE JOIAS E RELOGIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279503,CONSERTO RESTAURACAO ART MADEIRAMOBILIARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279504,REPARACAO BICICLETA TRICICLO OUT VEICULO RECREATIV,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279599,REPARACAO OUTROS OBJETOS PESSOAIS E DOMESTICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5511501,HOTEL COM RESTAURANTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5512303,MOTEL SEM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519001,ALBERGUE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519002,CAMPING,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519003,PENSAO COM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519004,PENSAO SEM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519099,OUTROS TIPOS DE ALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514606,SERVICOS DE BANCOS DE SANGUE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514699,OUTRAS ATIV SERV COMPLEM DIAGNOSTICA E TERAPEUTICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515401,SERVICOS DE ENFERMAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6311800,CARGA E DESCARGA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6312601,ARMAZENS GERAIS EMISSAO DE WARRANTS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6312602,OUTROS DEPOSITOS DE MERCADORIAS PARA TERCEIROS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,1741902,FAB DE PROD DE PAPEL CART PAPCART E PAP OND P USO COM E DE ESC EXC FOR CONTIN,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321501,TERMINAIS RODOVIARIOS E FERROVIARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321502,OPERACAO DE PONTES TUNEIS E RODOVIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321503,EXPLORACAO DE ESTACIONAMENTO PARA VEICULOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321504,CENTRAIS DE CHAMADAS E RESERVA DE TAXIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321599,OUTRAS ATIVIDADES AUXILIARES AO TRANSP TERRESTRE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322301,OPERACAO DE PORTOS E TERMINAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322302,REBOCAGEM EM ESTUARIOS E PORTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322303,LIMPEZA DE CASCOS E MANUT DE NAVIOS NO PORTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322399,ATIVIDADES AUXILIARES AOS TRANSPORTES AQUAVIARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6323101,OPERACAO DAEROPORTOS E CAMPOS DE ATERRISSAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6323102,MANUT DE AERONAVES NA PISTA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514601,ATIVIDADES LABORAT ANATOMIA PATOLOGICA CITOLOGIC,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514602,LABORATORIO DE ANALISES CLINICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514603,SERVICOS DE DIALISE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7110200,ALUGUEL DE AUTOMOVEIS SEM MOTORISTA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7121800,ALUGUEL DE OUTROS MEIOS DTRANSPORTE TERRESTRE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7122600,ALUGUEL DE EMBARCACOES STRIPULACAOPFINS RECREATI,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7123400,ALUGUEL DE AEREONAVES SEM TRIPULACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7131500,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7132300,ALUGUEL DE MAQ EQUIP PCONST ENG CIVIL INCLU ANDAIME,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7133100,ALUGUEL DE MAQEQUIP ESCRITORIINFORMATICATELECOMUNI,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6230800,TRANSPORTE ESPACIAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9239801,PRODUCAO DE ESPETACULOS CIRCENSESMARIONETES SIMILARE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9239802,PRODUCAO DE ESPETACULOS RODEIOSVAQUEJADAS E SIMILARE,,A
